s_adj	business	date	sales
Not Seasonally Adjusted	45200	2010.03	49379616000
Not Seasonally Adjusted	45200	2010.04	48266140000
Not Seasonally Adjusted	45200	2010.05	50756540000
Not Seasonally Adjusted	45200	2010.06	48713812000
Not Seasonally Adjusted	45200	2010.07	49029200000
Not Seasonally Adjusted	45200	2010.08	49970178000
Not Seasonally Adjusted	45200	2010.09	46323780000
Not Seasonally Adjusted	45200	2010.1	49534496000
Not Seasonally Adjusted	45200	2010.11	56434157000
Not Seasonally Adjusted	45200	2010.12	72938300000
Not Seasonally Adjusted	45210	1992.01	10319736000
Not Seasonally Adjusted	45210	1992.02	11243464000
Not Seasonally Adjusted	45210	1992.03	12945940000
Not Seasonally Adjusted	45210	1992.04	13463997000
Not Seasonally Adjusted	45210	1992.05	14289246000
Not Seasonally Adjusted	45210	1992.06	13367188000
Not Seasonally Adjusted	45210	1992.07	13105243000
Not Seasonally Adjusted	45210	1992.08	14765472000
Not Seasonally Adjusted	45210	1992.09	13314171000
Not Seasonally Adjusted	45210	1992.1	14951568000
Not Seasonally Adjusted	45210	1992.11	18092412000
Not Seasonally Adjusted	45210	1992.12	27307368000
Not Seasonally Adjusted	45210	1993.01	11124540000
Not Seasonally Adjusted	45210	1993.02	11301363000
Not Seasonally Adjusted	45210	1993.03	13438872000
Not Seasonally Adjusted	45210	1993.04	14233209000
Not Seasonally Adjusted	45210	1993.05	15065028000
Not Seasonally Adjusted	45210	1993.06	14344900000
Not Seasonally Adjusted	45210	1993.07	14337318000
Not Seasonally Adjusted	45210	1993.08	15460608000
Not Seasonally Adjusted	45210	1993.09	14486540000
Not Seasonally Adjusted	45210	1993.1	15982000000
Not Seasonally Adjusted	45210	1993.11	19045402000
Not Seasonally Adjusted	45210	1993.12	28900080000
Not Seasonally Adjusted	45210	1994.01	11609340000
Not Seasonally Adjusted	45210	1994.02	12158250000
Not Seasonally Adjusted	45210	1994.03	15256164000
Not Seasonally Adjusted	45210	1994.04	14837352000
Not Seasonally Adjusted	45210	1994.05	15444296000
Not Seasonally Adjusted	45210	1994.06	15616030000
Not Seasonally Adjusted	45210	1994.07	15080021000
Not Seasonally Adjusted	45210	1994.08	16419950000
Not Seasonally Adjusted	45210	1994.09	15275216000
Not Seasonally Adjusted	45210	1994.1	16686450000
Not Seasonally Adjusted	45210	1994.11	20245200000
Not Seasonally Adjusted	45210	1994.12	30349512000
Not Seasonally Adjusted	45210	1995.01	12164148000
Not Seasonally Adjusted	45210	1995.02	12562299000
Not Seasonally Adjusted	45210	1995.03	15431952000
Not Seasonally Adjusted	45210	1995.04	15708664000
Not Seasonally Adjusted	45210	1995.05	16344688000
Not Seasonally Adjusted	45210	1995.06	16386180000
Not Seasonally Adjusted	45210	1995.07	15980475000
Not Seasonally Adjusted	45210	1995.08	17039254000
Not Seasonally Adjusted	45210	1995.09	15984135000
Not Seasonally Adjusted	45210	1995.1	16576944000
Not Seasonally Adjusted	45210	1995.11	21169431000
Not Seasonally Adjusted	45210	1995.12	30559536000
Not Seasonally Adjusted	45210	1996.01	12217824000
Not Seasonally Adjusted	45210	1996.02	13743483000
Not Seasonally Adjusted	45210	1996.03	15822984000
Not Seasonally Adjusted	45210	1996.04	15928482000
Not Seasonally Adjusted	45210	1996.05	17448537000
Not Seasonally Adjusted	45210	1996.06	16662471000
Not Seasonally Adjusted	45210	1996.07	15813780000
Not Seasonally Adjusted	45210	1996.08	17922240000
Not Seasonally Adjusted	45210	1996.09	16098432000
Not Seasonally Adjusted	45210	1996.1	17466790000
Not Seasonally Adjusted	45210	1996.11	21398256000
Not Seasonally Adjusted	45210	1996.12	31620060000
Not Seasonally Adjusted	45210	1997.01	13416546000
Not Seasonally Adjusted	45210	1997.02	14070900000
Not Seasonally Adjusted	45210	1997.03	17068850000
Not Seasonally Adjusted	45210	1997.04	16151004000
Not Seasonally Adjusted	45210	1997.05	18101734000
Not Seasonally Adjusted	45210	1997.06	17258535000
Not Seasonally Adjusted	45210	1997.07	16682015000
Not Seasonally Adjusted	45210	1997.08	18638202000
Not Seasonally Adjusted	45210	1997.09	16241235000
Not Seasonally Adjusted	45210	1997.1	18274953000
Not Seasonally Adjusted	45210	1997.11	22109062000
Not Seasonally Adjusted	45210	1997.12	32045913000
Not Seasonally Adjusted	45210	1998.01	13876500000
Not Seasonally Adjusted	45210	1998.02	14651240000
Not Seasonally Adjusted	45210	1998.03	16606464000
Not Seasonally Adjusted	45210	1998.04	17544004000
Not Seasonally Adjusted	45210	1998.05	18575655000
Not Seasonally Adjusted	45210	1998.06	17239419000
Not Seasonally Adjusted	45210	1998.07	16915772000
Not Seasonally Adjusted	45210	1998.08	18353619000
Not Seasonally Adjusted	45210	1998.09	16468920000
Not Seasonally Adjusted	45210	1998.1	18202884000
Not Seasonally Adjusted	45210	1998.11	22148694000
Not Seasonally Adjusted	45210	1998.12	32666826000
Not Seasonally Adjusted	45210	1999.01	14478760000
Not Seasonally Adjusted	45210	1999.02	15266592000
Not Seasonally Adjusted	45210	1999.03	17829519000
Not Seasonally Adjusted	45210	1999.04	17688087000
Not Seasonally Adjusted	45210	1999.05	18901343000
Not Seasonally Adjusted	45210	1999.06	17974830000
Not Seasonally Adjusted	45210	1999.07	17537817000
Not Seasonally Adjusted	45210	1999.08	18516288000
Not Seasonally Adjusted	45210	1999.09	17375872000
Not Seasonally Adjusted	45210	1999.1	18505994000
Not Seasonally Adjusted	45210	1999.11	22197702000
Not Seasonally Adjusted	45210	1999.12	33964056000
Not Seasonally Adjusted	45210	2000.01	14724866000
Not Seasonally Adjusted	45210	2000.02	15504210000
Not Seasonally Adjusted	45210	2000.03	17864959000
Not Seasonally Adjusted	45210	2000.04	18214157000
Not Seasonally Adjusted	45210	2000.05	18854878000
Not Seasonally Adjusted	45210	2000.06	18143680000
Not Seasonally Adjusted	45210	2000.07	17374626000
Not Seasonally Adjusted	45210	2000.08	18747008000
Not Seasonally Adjusted	45210	2000.09	17273817000
Not Seasonally Adjusted	45210	2000.1	17985989000
Not Seasonally Adjusted	45210	2000.11	23458232000
Not Seasonally Adjusted	45210	2000.12	34374755000
Not Seasonally Adjusted	45210	2001.01	15151510000
Not Seasonally Adjusted	45210	2001.02	15292860000
Not Seasonally Adjusted	45210	2001.03	17242120000
Not Seasonally Adjusted	45210	2001.04	17932854000
Not Seasonally Adjusted	45210	2001.05	18471888000
Not Seasonally Adjusted	45210	2001.06	17824586000
Not Seasonally Adjusted	45210	2001.07	17000347000
Not Seasonally Adjusted	45210	2001.08	19086894000
Not Seasonally Adjusted	45210	2001.09	16688445000
Not Seasonally Adjusted	45210	2001.1	17765520000
Not Seasonally Adjusted	45210	2001.11	22952482000
Not Seasonally Adjusted	45210	2001.12	33001488000
Not Seasonally Adjusted	45210	2002.01	14541312000
Not Seasonally Adjusted	45210	2002.02	15107642000
Not Seasonally Adjusted	45210	2002.03	17968300000
Not Seasonally Adjusted	45210	2002.04	17112753000
Not Seasonally Adjusted	45210	2002.05	18278468000
Not Seasonally Adjusted	45210	2002.06	17462583000
Not Seasonally Adjusted	45210	2002.07	16440584000
Not Seasonally Adjusted	45210	2002.08	18286268000
Not Seasonally Adjusted	45210	2002.09	15803040000
Not Seasonally Adjusted	45210	2002.1	17501760000
Not Seasonally Adjusted	45210	2002.11	21116643000
Not Seasonally Adjusted	45210	2002.12	31019520000
Not Seasonally Adjusted	45210	2003.01	13984775000
Not Seasonally Adjusted	45210	2003.02	14319990000
Not Seasonally Adjusted	45210	2003.03	16415202000
Not Seasonally Adjusted	45210	2003.04	16394048000
Not Seasonally Adjusted	45210	2003.05	17582112000
Not Seasonally Adjusted	45210	2003.06	16614912000
Not Seasonally Adjusted	45210	2003.07	16402176000
Not Seasonally Adjusted	45210	2003.08	18165340000
Not Seasonally Adjusted	45210	2003.09	15678056000
Not Seasonally Adjusted	45210	2003.1	17304924000
Not Seasonally Adjusted	45210	2003.11	20871189000
Not Seasonally Adjusted	45210	2003.12	30802650000
Not Seasonally Adjusted	45210	2004.01	14064714000
Not Seasonally Adjusted	45210	2004.02	15142666000
Not Seasonally Adjusted	45210	2004.03	16497441000
Not Seasonally Adjusted	45210	2004.04	16697220000
Not Seasonally Adjusted	45210	2004.05	17480160000
Not Seasonally Adjusted	45210	2004.06	16280085000
Not Seasonally Adjusted	45210	2004.07	16460209000
Not Seasonally Adjusted	45210	2004.08	17244441000
Not Seasonally Adjusted	45210	2004.09	15961106000
Not Seasonally Adjusted	45210	2004.1	17450136000
Not Seasonally Adjusted	45210	2004.11	20679552000
Not Seasonally Adjusted	45210	2004.12	31790040000
Not Seasonally Adjusted	45210	2005.01	14183421000
Not Seasonally Adjusted	45210	2005.02	14872433000
Not Seasonally Adjusted	45210	2005.03	16575524000
Not Seasonally Adjusted	45210	2005.04	16611156000
Not Seasonally Adjusted	45210	2005.05	16881500000
Not Seasonally Adjusted	45210	2005.06	17063820000
Not Seasonally Adjusted	45210	2005.07	16285170000
Not Seasonally Adjusted	45210	2005.08	17145534000
Not Seasonally Adjusted	45210	2005.09	15479873000
Not Seasonally Adjusted	45210	2005.1	17392056000
Not Seasonally Adjusted	45210	2005.11	21108446000
Not Seasonally Adjusted	45210	2005.12	30925020000
Not Seasonally Adjusted	45210	2006.01	14026976000
Not Seasonally Adjusted	45210	2006.02	14809062000
Not Seasonally Adjusted	45210	2006.03	16529100000
Not Seasonally Adjusted	45210	2006.04	16809898000
Not Seasonally Adjusted	45210	2006.05	17025576000
Not Seasonally Adjusted	45210	2006.06	16715143000
Not Seasonally Adjusted	45210	2006.07	16046184000
Not Seasonally Adjusted	45210	2006.08	17034051000
Not Seasonally Adjusted	45210	2006.09	15862058000
Not Seasonally Adjusted	45210	2006.1	16642314000
Not Seasonally Adjusted	45210	2006.11	21163912000
Not Seasonally Adjusted	45210	2006.12	30607158000
Not Seasonally Adjusted	45210	2007.01	13996125000
Not Seasonally Adjusted	45210	2007.02	14482840000
Not Seasonally Adjusted	45210	2007.03	16562944000
Not Seasonally Adjusted	45210	2007.04	16030814000
Not Seasonally Adjusted	45210	2007.05	16960062000
Not Seasonally Adjusted	45210	2007.06	16392560000
Not Seasonally Adjusted	45210	2007.07	15682548000
Not Seasonally Adjusted	45210	2007.08	17318336000
Not Seasonally Adjusted	45210	2007.09	15276240000
Not Seasonally Adjusted	45210	2007.1	16340258000
Not Seasonally Adjusted	45210	2007.11	20859300000
Not Seasonally Adjusted	45210	2007.12	29434416000
Not Seasonally Adjusted	45210	2008.01	13276256000
Not Seasonally Adjusted	45210	2008.02	14335440000
Not Seasonally Adjusted	45210	2008.03	15829198000
Not Seasonally Adjusted	45210	2008.04	15001507000
Not Seasonally Adjusted	45210	2008.05	16749704000
Not Seasonally Adjusted	45210	2008.06	16077320000
Not Seasonally Adjusted	45210	2008.07	15375464000
Not Seasonally Adjusted	45210	2008.08	16558275000
Not Seasonally Adjusted	45210	2008.09	13981110000
Not Seasonally Adjusted	45210	2008.1	15538430000
Not Seasonally Adjusted	45210	2008.11	19628352000
Not Seasonally Adjusted	45210	2008.12	27304693000
Not Seasonally Adjusted	45210	2009.01	12692970000
Not Seasonally Adjusted	45210	2009.02	12941838000
Not Seasonally Adjusted	45210	2009.03	14171829000
Not Seasonally Adjusted	45210	2009.04	14720874000
Not Seasonally Adjusted	45210	2009.05	15596490000
Not Seasonally Adjusted	45210	2009.06	14352000000
Not Seasonally Adjusted	45210	2009.07	14322560000
Not Seasonally Adjusted	45210	2009.08	15559691000
Not Seasonally Adjusted	45210	2009.09	13570304000
Not Seasonally Adjusted	45210	2009.1	15065125000
Not Seasonally Adjusted	45210	2009.11	18429500000
Not Seasonally Adjusted	45210	2009.12	26727531000
Not Seasonally Adjusted	45210	2010.01	12405447000
Not Seasonally Adjusted	45210	2010.02	13115328000
Not Seasonally Adjusted	45210	2010.03	14771552000
Not Seasonally Adjusted	45210	2010.04	14336220000
Not Seasonally Adjusted	45210	2010.05	15088080000
Not Seasonally Adjusted	45210	2010.06	14464530000
Not Seasonally Adjusted	45210	2010.07	14092966000
Not Seasonally Adjusted	45210	2010.08	14967226000
Not Seasonally Adjusted	45210	2010.09	13607045000
Not Seasonally Adjusted	45210	2010.1	14479630000
Not Seasonally Adjusted	45210	2010.11	18539775000
Not Seasonally Adjusted	45210	2010.12	26738280000
Not Seasonally Adjusted	45300	1992.01	3730784000
Not Seasonally Adjusted	45300	1992.02	3974607000
Not Seasonally Adjusted	45300	1992.03	3927963000
Not Seasonally Adjusted	45300	1992.04	4191635000
Not Seasonally Adjusted	45300	1992.05	4639950000
Not Seasonally Adjusted	45300	1992.06	4636018000
Not Seasonally Adjusted	45300	1992.07	4576734000
Not Seasonally Adjusted	45300	1992.08	4629912000
Not Seasonally Adjusted	45300	1992.09	4538380000
Not Seasonally Adjusted	45300	1992.1	4858957000
Not Seasonally Adjusted	45300	1992.11	4904944000
Not Seasonally Adjusted	45300	1992.12	7232832000
Not Seasonally Adjusted	45300	1993.01	4483384000
Not Seasonally Adjusted	45300	1993.02	4368492000
Not Seasonally Adjusted	45300	1993.03	4502003000
Not Seasonally Adjusted	45300	1993.04	4896012000
Not Seasonally Adjusted	45300	1993.05	5288576000
Not Seasonally Adjusted	45300	1993.06	5392200000
Not Seasonally Adjusted	45300	1993.07	5231132000
Not Seasonally Adjusted	45300	1993.08	5342610000
Not Seasonally Adjusted	45300	1993.09	5182996000
Not Seasonally Adjusted	45300	1993.1	5239836000
Not Seasonally Adjusted	45300	1993.11	5199516000
Not Seasonally Adjusted	45300	1993.12	7582989000
Not Seasonally Adjusted	45300	1994.01	4455240000
Not Seasonally Adjusted	45300	1994.02	4732292000
Not Seasonally Adjusted	45300	1994.03	5326542000
Not Seasonally Adjusted	45300	1994.04	5220448000
Not Seasonally Adjusted	45300	1994.05	6201000000
Not Seasonally Adjusted	45300	1994.06	6004035000
Not Seasonally Adjusted	45300	1994.07	5885126000
Not Seasonally Adjusted	45300	1994.08	6390014000
Not Seasonally Adjusted	45300	1994.09	6139938000
Not Seasonally Adjusted	45300	1994.1	5821668000
Not Seasonally Adjusted	45300	1994.11	5951400000
Not Seasonally Adjusted	45300	1994.12	8405670000
Not Seasonally Adjusted	45300	1995.01	5108880000
Not Seasonally Adjusted	45300	1995.02	5523324000
Not Seasonally Adjusted	45300	1995.03	5873445000
Not Seasonally Adjusted	45300	1995.04	5842152000
Not Seasonally Adjusted	45300	1995.05	6973525000
Not Seasonally Adjusted	45300	1995.06	6687078000
Not Seasonally Adjusted	45300	1995.07	6345615000
Not Seasonally Adjusted	45300	1995.08	6897713000
Not Seasonally Adjusted	45300	1995.09	6358316000
Not Seasonally Adjusted	45300	1995.1	6230400000
Not Seasonally Adjusted	45300	1995.11	6434522000
Not Seasonally Adjusted	45300	1995.12	8692605000
Not Seasonally Adjusted	45300	1996.01	5465080000
Not Seasonally Adjusted	45300	1996.02	6082624000
Not Seasonally Adjusted	45300	1996.03	6107151000
Not Seasonally Adjusted	45300	1996.04	6580332000
Not Seasonally Adjusted	45300	1996.05	7787300000
Not Seasonally Adjusted	45300	1996.06	7138130000
Not Seasonally Adjusted	45300	1996.07	7150272000
Not Seasonally Adjusted	45300	1996.08	7294100000
Not Seasonally Adjusted	45300	1996.09	6779952000
Not Seasonally Adjusted	45300	1996.1	7065490000
Not Seasonally Adjusted	45300	1996.11	7070700000
Not Seasonally Adjusted	45300	1996.12	9432990000
Not Seasonally Adjusted	45300	1997.01	6538400000
Not Seasonally Adjusted	45300	1997.02	7018344000
Not Seasonally Adjusted	45300	1997.03	7171230000
Not Seasonally Adjusted	45300	1997.04	7155124000
Not Seasonally Adjusted	45300	1997.05	7766136000
Not Seasonally Adjusted	45300	1997.06	7569600000
Not Seasonally Adjusted	45300	1997.07	7602288000
Not Seasonally Adjusted	45300	1997.08	7692648000
Not Seasonally Adjusted	45300	1997.09	7628080000
Not Seasonally Adjusted	45300	1997.1	7674135000
Not Seasonally Adjusted	45300	1997.11	7459668000
Not Seasonally Adjusted	45300	1997.12	10490976000
Not Seasonally Adjusted	45300	1998.01	7279132000
Not Seasonally Adjusted	45300	1998.02	7464705000
Not Seasonally Adjusted	45300	1998.03	7742185000
Not Seasonally Adjusted	45300	1998.04	7685840000
Not Seasonally Adjusted	45300	1998.05	8303831000
Not Seasonally Adjusted	45300	1998.06	8325162000
Not Seasonally Adjusted	45300	1998.07	8300290000
Not Seasonally Adjusted	45300	1998.08	8328291000
Not Seasonally Adjusted	45300	1998.09	8303582000
Not Seasonally Adjusted	45300	1998.1	8448660000
Not Seasonally Adjusted	45300	1998.11	8321625000
Not Seasonally Adjusted	45300	1998.12	11544720000
Not Seasonally Adjusted	45300	1999.01	7445592000
Not Seasonally Adjusted	45300	1999.02	8116390000
Not Seasonally Adjusted	45300	1999.03	8507716000
Not Seasonally Adjusted	45300	1999.04	8341506000
Not Seasonally Adjusted	45300	1999.05	8738475000
Not Seasonally Adjusted	45300	1999.06	8614606000
Not Seasonally Adjusted	45300	1999.07	8328306000
Not Seasonally Adjusted	45300	1999.08	8643552000
Not Seasonally Adjusted	45300	1999.09	8506816000
Not Seasonally Adjusted	45300	1999.1	8489293000
Not Seasonally Adjusted	45300	1999.11	9258788000
Not Seasonally Adjusted	45300	1999.12	12649392000
Not Seasonally Adjusted	45300	2000.01	8057368000
Not Seasonally Adjusted	45300	2000.02	9004917000
Not Seasonally Adjusted	45300	2000.03	9161040000
Not Seasonally Adjusted	45300	2000.04	8429987000
Not Seasonally Adjusted	45300	2000.05	9162096000
Not Seasonally Adjusted	45300	2000.06	8957690000
Not Seasonally Adjusted	45300	2000.07	8402940000
Not Seasonally Adjusted	45300	2000.08	9118830000
Not Seasonally Adjusted	45300	2000.09	8767830000
Not Seasonally Adjusted	45300	2000.1	8831510000
Not Seasonally Adjusted	45300	2000.11	9015260000
Not Seasonally Adjusted	45300	2000.12	11114895000
Not Seasonally Adjusted	45300	2001.01	7757673000
Not Seasonally Adjusted	45300	2001.02	8048619000
Not Seasonally Adjusted	45300	2001.03	8763504000
Not Seasonally Adjusted	45300	2001.04	7972534000
Not Seasonally Adjusted	45300	2001.05	9310432000
Not Seasonally Adjusted	45300	2001.06	8735665000
Not Seasonally Adjusted	45300	2001.07	8425087000
Not Seasonally Adjusted	45300	2001.08	9140083000
Not Seasonally Adjusted	45300	2001.09	8025864000
Not Seasonally Adjusted	45300	2001.1	8655060000
Not Seasonally Adjusted	45300	2001.11	8802486000
Not Seasonally Adjusted	45300	2001.12	10694355000
Not Seasonally Adjusted	45300	2002.01	7840638000
Not Seasonally Adjusted	45300	2002.02	7987520000
Not Seasonally Adjusted	45300	2002.03	8003232000
Not Seasonally Adjusted	45300	2002.04	8235112000
Not Seasonally Adjusted	45300	2002.05	9109017000
Not Seasonally Adjusted	45300	2002.06	8483552000
Not Seasonally Adjusted	45300	2002.07	8513648000
Not Seasonally Adjusted	45300	2002.08	9216480000
Not Seasonally Adjusted	45300	2002.09	8396752000
Not Seasonally Adjusted	45300	2002.1	8877595000
Not Seasonally Adjusted	45300	2002.11	8511345000
Not Seasonally Adjusted	45300	2002.12	10939720000
Not Seasonally Adjusted	45300	2003.01	7992040000
Not Seasonally Adjusted	45300	2003.02	7737123000
Not Seasonally Adjusted	45300	2003.03	7897429000
Not Seasonally Adjusted	45300	2003.04	8023972000
Not Seasonally Adjusted	45300	2003.05	9088992000
Not Seasonally Adjusted	45300	2003.06	8423152000
Not Seasonally Adjusted	45300	2003.07	8526870000
Not Seasonally Adjusted	45300	2003.08	8874893000
Not Seasonally Adjusted	45300	2003.09	8368005000
Not Seasonally Adjusted	45300	2003.1	8906640000
Not Seasonally Adjusted	45300	2003.11	8460518000
Not Seasonally Adjusted	45300	2003.12	11048592000
Not Seasonally Adjusted	45300	2004.01	8066560000
Not Seasonally Adjusted	45300	2004.02	7938420000
Not Seasonally Adjusted	45300	2004.03	8299905000
Not Seasonally Adjusted	45300	2004.04	8391384000
Not Seasonally Adjusted	45300	2004.05	9234784000
Not Seasonally Adjusted	45300	2004.06	8630940000
Not Seasonally Adjusted	45300	2004.07	8544875000
Not Seasonally Adjusted	45300	2004.08	8885220000
Not Seasonally Adjusted	45300	2004.09	8538980000
Not Seasonally Adjusted	45300	2004.1	8745575000
Not Seasonally Adjusted	45300	2004.11	9110121000
Not Seasonally Adjusted	45300	2004.12	11445111000
Not Seasonally Adjusted	45300	2005.01	7968107000
Not Seasonally Adjusted	45300	2005.02	8198100000
Not Seasonally Adjusted	45300	2005.03	8624448000
Not Seasonally Adjusted	45300	2005.04	8502645000
Not Seasonally Adjusted	45300	2005.05	9522060000
Not Seasonally Adjusted	45300	2005.06	9150600000
Not Seasonally Adjusted	45300	2005.07	8771967000
Not Seasonally Adjusted	45300	2005.08	9324364000
Not Seasonally Adjusted	45300	2005.09	9082752000
Not Seasonally Adjusted	45300	2005.1	9122664000
Not Seasonally Adjusted	45300	2005.11	9380448000
Not Seasonally Adjusted	45300	2005.12	11409818000
Not Seasonally Adjusted	45300	2006.01	8758800000
Not Seasonally Adjusted	45300	2006.02	8686720000
Not Seasonally Adjusted	45300	2006.03	9319002000
Not Seasonally Adjusted	45300	2006.04	8835736000
Not Seasonally Adjusted	45300	2006.05	10322290000
Not Seasonally Adjusted	45300	2006.06	9751833000
Not Seasonally Adjusted	45300	2006.07	9091320000
Not Seasonally Adjusted	45300	2006.08	9813507000
Not Seasonally Adjusted	45300	2006.09	9349911000
Not Seasonally Adjusted	45300	2006.1	9648000000
Not Seasonally Adjusted	45300	2006.11	9775512000
Not Seasonally Adjusted	45300	2006.12	11937935000
Not Seasonally Adjusted	45300	2007.01	8797900000
Not Seasonally Adjusted	45300	2007.02	8581730000
Not Seasonally Adjusted	45300	2007.03	9582720000
Not Seasonally Adjusted	45300	2007.04	8938790000
Not Seasonally Adjusted	45300	2007.05	10806600000
Not Seasonally Adjusted	45300	2007.06	10384591000
Not Seasonally Adjusted	45300	2007.07	9686320000
Not Seasonally Adjusted	45300	2007.08	10287040000
Not Seasonally Adjusted	45300	2007.09	9625772000
Not Seasonally Adjusted	45300	2007.1	10004358000
Not Seasonally Adjusted	45300	2007.11	9890754000
Not Seasonally Adjusted	45300	2007.12	11551995000
Not Seasonally Adjusted	45300	2008.01	9289280000
Not Seasonally Adjusted	45300	2008.02	8963921000
Not Seasonally Adjusted	45300	2008.03	9050800000
Not Seasonally Adjusted	45300	2008.04	9209096000
Not Seasonally Adjusted	45300	2008.05	10484643000
Not Seasonally Adjusted	45300	2008.06	9863984000
Not Seasonally Adjusted	45300	2008.07	10087982000
Not Seasonally Adjusted	45300	2008.08	9703452000
Not Seasonally Adjusted	45300	2008.09	9543284000
Not Seasonally Adjusted	45300	2008.1	9853787000
Not Seasonally Adjusted	45300	2008.11	8881184000
Not Seasonally Adjusted	45300	2008.12	10868220000
Not Seasonally Adjusted	45300	2009.01	8142166000
Not Seasonally Adjusted	45300	2009.02	8428008000
Not Seasonally Adjusted	45300	2009.03	9004320000
Not Seasonally Adjusted	45300	2009.04	8980216000
Not Seasonally Adjusted	45300	2009.05	9808335000
Not Seasonally Adjusted	45300	2009.06	9710502000
Not Seasonally Adjusted	45300	2009.07	9442300000
Not Seasonally Adjusted	45300	2009.08	9317308000
Not Seasonally Adjusted	45300	2009.09	9313304000
Not Seasonally Adjusted	45300	2009.1	9732233000
Not Seasonally Adjusted	45300	2009.11	9128116000
Not Seasonally Adjusted	45300	2009.12	11456262000
Not Seasonally Adjusted	45300	2010.01	8159528000
Not Seasonally Adjusted	45300	2010.02	8299224000
Not Seasonally Adjusted	45300	2010.03	9526727000
Not Seasonally Adjusted	45300	2010.04	9366032000
Not Seasonally Adjusted	45300	2010.05	10283980000
Not Seasonally Adjusted	45300	2010.06	10604888000
Not Seasonally Adjusted	45300	2010.07	10155210000
Not Seasonally Adjusted	45300	2010.08	10283836000
Not Seasonally Adjusted	45300	2010.09	10284705000
Not Seasonally Adjusted	45300	2010.1	10700580000
Not Seasonally Adjusted	45300	2010.11	10150470000
Not Seasonally Adjusted	45300	2010.12	12055302000
Not Seasonally Adjusted	45400	1992.01	6863830000
Not Seasonally Adjusted	45400	1992.02	6042975000
Not Seasonally Adjusted	45400	1992.03	6423368000
Not Seasonally Adjusted	45400	1992.04	6002086000
Not Seasonally Adjusted	45400	1992.05	5837510000
Not Seasonally Adjusted	45400	1992.06	5756832000
Not Seasonally Adjusted	45400	1992.07	5846370000
Not Seasonally Adjusted	45400	1992.08	5836820000
Not Seasonally Adjusted	45400	1992.09	6423330000
Not Seasonally Adjusted	45400	1992.1	7284470000
Not Seasonally Adjusted	45400	1992.11	7779330000
Not Seasonally Adjusted	45400	1992.12	8712704000
Not Seasonally Adjusted	45400	1993.01	6686643000
Not Seasonally Adjusted	45400	1993.02	6583386000
Not Seasonally Adjusted	45400	1993.03	7564326000
Not Seasonally Adjusted	45400	1993.04	6574080000
Not Seasonally Adjusted	45400	1993.05	6504126000
Not Seasonally Adjusted	45400	1993.06	5918514000
Not Seasonally Adjusted	45400	1993.07	5849792000
Not Seasonally Adjusted	45400	1993.08	6223192000
Not Seasonally Adjusted	45400	1993.09	7191338000
Not Seasonally Adjusted	45400	1993.1	7767836000
Not Seasonally Adjusted	45400	1993.11	9134244000
Not Seasonally Adjusted	45400	1993.12	9866120000
Not Seasonally Adjusted	45400	1994.01	7711000000
Not Seasonally Adjusted	45400	1994.02	7456537000
Not Seasonally Adjusted	45400	1994.03	8479221000
Not Seasonally Adjusted	45400	1994.04	7384630000
Not Seasonally Adjusted	45400	1994.05	7185057000
Not Seasonally Adjusted	45400	1994.06	7020340000
Not Seasonally Adjusted	45400	1994.07	6525376000
Not Seasonally Adjusted	45400	1994.08	7466136000
Not Seasonally Adjusted	45400	1994.09	7831189000
Not Seasonally Adjusted	45400	1994.1	8737121000
Not Seasonally Adjusted	45400	1994.11	9737079000
Not Seasonally Adjusted	45400	1994.12	10823418000
Not Seasonally Adjusted	45400	1995.01	8374142000
Not Seasonally Adjusted	45400	1995.02	7999030000
Not Seasonally Adjusted	45400	1995.03	8796470000
Not Seasonally Adjusted	45400	1995.04	7596829000
Not Seasonally Adjusted	45400	1995.05	7917696000
Not Seasonally Adjusted	45400	1995.06	7432614000
Not Seasonally Adjusted	45400	1995.07	6900166000
Not Seasonally Adjusted	45400	1995.08	7963160000
Not Seasonally Adjusted	45400	1995.09	8306505000
Not Seasonally Adjusted	45400	1995.1	9342480000
Not Seasonally Adjusted	45400	1995.11	10995244000
Not Seasonally Adjusted	45400	1995.12	12263209000
Not Seasonally Adjusted	45400	1996.01	9331806000
Not Seasonally Adjusted	45400	1996.02	9382320000
Not Seasonally Adjusted	45400	1996.03	9762420000
Not Seasonally Adjusted	45400	1996.04	9234211000
Not Seasonally Adjusted	45400	1996.05	8893356000
Not Seasonally Adjusted	45400	1996.06	8087760000
Not Seasonally Adjusted	45400	1996.07	8253102000
Not Seasonally Adjusted	45400	1996.08	8544852000
Not Seasonally Adjusted	45400	1996.09	9289564000
Not Seasonally Adjusted	45400	1996.1	10995580000
Not Seasonally Adjusted	45400	1996.11	12105990000
Not Seasonally Adjusted	45400	1996.12	14126142000
Not Seasonally Adjusted	45400	1997.01	10260513000
Not Seasonally Adjusted	45400	1997.02	9779844000
Not Seasonally Adjusted	45400	1997.03	10649028000
Not Seasonally Adjusted	45400	1997.04	10185664000
Not Seasonally Adjusted	45400	1997.05	9726948000
Not Seasonally Adjusted	45400	1997.06	9313005000
Not Seasonally Adjusted	45400	1997.07	9533634000
Not Seasonally Adjusted	45400	1997.08	9194480000
Not Seasonally Adjusted	45400	1997.09	10338132000
Not Seasonally Adjusted	45400	1997.1	11518656000
Not Seasonally Adjusted	45400	1997.11	11934632000
Not Seasonally Adjusted	45400	1997.12	13834991000
